_id_postulante,carrera_principal,area_profesional,nivel_educativo
688ff33931cfb7af211fdb0c,Curso “Microsoft Office Intermedio”,Otros,Certificado
688ff33931cfb7af211fdb0c,Curso “Lean Supply Chain”,Otros,Certificado
688ff33931cfb7af211fdb0c,Curso “Excel Avanzado”,Otros,Certificado
688ff33931cfb7af211fdb0c,Curso “Inglés Intermedio”,Ciencias Sociales y Humanidades,Certificado
688ff33931cfb7af211fdb0c,Curso “Power BI”,Otros,Certificado
688ff33931cfb7af211fdb0c,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
688ff33931cfb7af211fdb0c,Curso “Bizagi”,Otros,Certificado
688ff33931cfb7af211fdb0c,Curso “SAP MM”,Otros,Certificado
689031ca31cfb7af211fdb81,Ingenieria Civil,Ingeniería y Tecnología,Estudiante
6890260031cfb7af211fdb60,Derecho,Ciencias Sociales y Humanidades,Estudiante
6894a8592e0f5c8ce976d7bf,Bachiller en Administración y Finanzas,Administración y Negocios,Bachiller
6894db662ff0c11e9817eb69,Customer Experience Sales Training,Otros,Otros
6894db662ff0c11e9817eb69,Inglés - Nivel avanzado,Ciencias Sociales y Humanidades,Otros
6894db662ff0c11e9817eb69,Excel - Nivel Avanzado,Otros,Otros
6894db662ff0c11e9817eb69,Bachiller en Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
6875346b49fccafa690552b6,Inventor Professional,Otros,Certificado
6875346b49fccafa690552b6,Fusion 360,Otros,Certificado
6875346b49fccafa690552b6,3ds Max,Otros,Certificado
6875346b49fccafa690552b6,Da Vinci Resolve,Otros,Certificado
6875346b49fccafa690552b6,Ultimaker Cura,Otros,Certificado
6875346b49fccafa690552b6,Diseño Industrial,Ingeniería y Tecnología,Estudiante
6875346b49fccafa690552b6,Photoshop,Otros,Certificado
6875346b49fccafa690552b6,AutoCAD,Otros,Certificado
6875346b49fccafa690552b6,Inglés,Ciencias Sociales y Humanidades,Certificado
6875346b49fccafa690552b6,Illustrator,Otros,Certificado
689b797077f1ba86edd5f25c,Ingeniería Forestal y Ambiental,Ingeniería y Tecnología,Bachiller
67b78e62ae69bca4717070ac,Especialización en Gerencia de Producción,Otros,Otros
689c0ffa77f1ba86edd5f49d,Programa Especializado en Diseño Instruccional: Aprendizaje activo y Pedagogía Digital,Arquitectura y Diseño,Certificado
689c0ffa77f1ba86edd5f49d,Bachiller en Derecho y Ciencias Políticas,Ciencias Sociales y Humanidades,Bachiller
689c0ffa77f1ba86edd5f49d,Estudios de Pregrado de VII ciclo en Educación con especialidad en Inglés-Francés,Ciencias Sociales y Humanidades,Bachiller
689c0ffa77f1ba86edd5f49d,Programa de especialización en Métodos de Educación Efectiva,Ciencias Sociales y Humanidades,Certificado
689c0ffa77f1ba86edd5f49d,Curso: Implementando la Inclusión en Instituciones Educativas,Otros,Certificado
689c0ffa77f1ba86edd5f49d,Curso: Herramientas Multiplataforma de Google,Otros,Certificado
689c0ffa77f1ba86edd5f49d,XXVII Programa de Especialización del Agente Inmobiliario,Otros,Certificado
689c0ffa77f1ba86edd5f49d,CURSO: De la Clase Presencial a la enseñanza Remota,Otros,Certificado
689c0ffa77f1ba86edd5f49d,CURSO: Comunicación de Evidencias de Monitoreo y Evaluación,Ciencias Sociales y Humanidades,Certificado
689c0ffa77f1ba86edd5f49d,CURSO: Gestión Pública con Enfoque Intercultural,Administración y Negocios,Certificado
689c0ffa77f1ba86edd5f49d,CURSO: Gestión Pública con Énfasis en Desarrollo Infantil Temprano,Administración y Negocios,Certificado
689c0ffa77f1ba86edd5f49d,"CURSO: Gobernanza, Innovación y Liderazgo del siglo XXI",Otros,Certificado
689c0ffa77f1ba86edd5f49d,Diploma de Especialización en Gestión Pública,Administración y Negocios,Diplomado
689c0ffa77f1ba86edd5f49d,Egresada del Programa de Inglés,Ciencias Sociales y Humanidades,Certificado
689c0ffa77f1ba86edd5f49d,Estudiante de Francés,Otros,Estudiante
689c0ffa77f1ba86edd5f49d,Curso: Gestión para directores de Instituciones Educativas,Administración y Negocios,Certificado
689c0ffa77f1ba86edd5f49d,Curso: Evaluación del y para el aprendizaje en educación universitaria,Ciencias Sociales y Humanidades,Certificado
689c263e77f1ba86edd5f547,Bachiller en Derecho y Ciencias Políticas,Ciencias Sociales y Humanidades,Bachiller
689c263e77f1ba86edd5f547,VII ciclo en Educación con especialidad en Inglés-Francés,Ciencias Sociales y Humanidades,Estudiante
6894ee952ff0c11e9817ec94,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689cbcc277f1ba86edd5f910,Comunicación Audio Visual,Ciencias Sociales y Humanidades,Estudiante
689cbcc277f1ba86edd5f910,Comunicación y Publicidad,Ciencias Sociales y Humanidades,Estudiante
689d48d477f1ba86edd5fb4b,Administración y Ciencia de Datos,Ingeniería y Tecnología,Estudiante
689d48d477f1ba86edd5fb4b,Marketing Digital,Administración y Negocios,Certificado
689d48d477f1ba86edd5fb4b,Excel Avanzado,Otros,Certificado
689d48d477f1ba86edd5fb4b,Cajero Financiero y Comercial,Administración y Negocios,Certificado
689d48d477f1ba86edd5fb4b,Marketing,Administración y Negocios,Estudiante
689d48d477f1ba86edd5fb4b,Introducción a Data Science,Ingeniería y Tecnología,Certificado
689d607b77f1ba86edd5fc28,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689e76ab77f1ba86edd60051,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
689e76ab77f1ba86edd60051,Intercambio Internacional,Otros,Otros
689e76ab77f1ba86edd60051,Inglés,Ciencias Sociales y Humanidades,Certificado
689e76ab77f1ba86edd60051,Viaje Académico,Otros,Otros
689e76ab77f1ba86edd60051,Alemán,Otros,Certificado
689e76ab77f1ba86edd60051,Conferencia,Otros,Certificado
689e76ab77f1ba86edd60051,Congreso,Otros,Otros
689e76ab77f1ba86edd60051,Charla,Otros,Certificado
689e76ab77f1ba86edd60051,Curso,Otros,Certificado
683340c82c68bf76bc40a64d,Mención en Negocios,Administración y Negocios,Estudiante
683340c82c68bf76bc40a64d,Ingeniería mecatrónica,Ingeniería y Tecnología,Estudiante
683340c82c68bf76bc40a64d,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
689e783577f1ba86edd60132,Cloud Computing: AWS - AZURE - GOOGLE CLOUD,Otros,Certificado
689e783577f1ba86edd60132,Gestión por proceso,Administración y Negocios,Certificado
689e783577f1ba86edd60132,Exploración de datos,Otros,Certificado
689e783577f1ba86edd60132,"Power BI, Excel Avanzado",Otros,Certificado
689e783577f1ba86edd60132,Excel BI,Otros,Certificado
689e783577f1ba86edd60132,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
689e783577f1ba86edd60132,"SAP MÓDULO FI, CO Y PP",Otros,Certificado
689e783577f1ba86edd60132,Programa de Competencias Digitales,Otros,Certificado
689e736377f1ba86edd5ffdb,"Power BI, SQL",Otros,Certificado
689e736377f1ba86edd5ffdb,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689e736377f1ba86edd5ffdb,Inglés,Ciencias Sociales y Humanidades,Certificado
689e736377f1ba86edd5ffdb,Ofimática Profesional,Otros,Certificado
689e788a77f1ba86edd601f3,Estudiante de la carrera de Ing. Industrial,Ingeniería y Tecnología,Estudiante
689e788a77f1ba86edd601f3,Certificado de curso de especialización en Ofimática Profesional,Otros,Certificado
689e788a77f1ba86edd601f3,Estudiante de la carrera de Ing. Industrial,Ingeniería y Tecnología,Estudiante
689e788a77f1ba86edd601f3,Estudiante del curso SAC MM,Otros,Estudiante
689e788a77f1ba86edd601f3,Certificado en POWER BI,Otros,Certificado
689e798877f1ba86edd602ea,Ofimática,Otros,Certificado
689e798877f1ba86edd602ea,Inglés Intermedio V,Ciencias Sociales y Humanidades,Certificado
689e798877f1ba86edd602ea,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
689e7b1677f1ba86edd60350,Ingeniería de Software,Ingeniería y Tecnología,Bachiller
689e7b1677f1ba86edd60350,Introducción a las Ciencias de la Computación,Ingeniería y Tecnología,Certificado
689e762377f1ba86edd60028,Ingenieria Industrial,Ingeniería y Tecnología,Estudiante
689e798877f1ba86edd602ea,Gestión de Proyectos,Administración y Negocios,Certificado
689e798877f1ba86edd602ea,Gestión de Proyectos,Administración y Negocios,Certificado
6898e00177d76101f3e00c13,Diploma,Otros,Otros
6898e00177d76101f3e00c13,Diploma,Otros,Otros
6898e00177d76101f3e00c13,Diploma,Otros,Otros
6898e00177d76101f3e00c13,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689e765977f1ba86edd6002e,Administración de Turismo,Administración y Negocios,Estudiante
689e765977f1ba86edd6002e,Educación Secundaria,Ciencias Sociales y Humanidades,Estudiante
689eaef277f1ba86edd608ce,Excel,Otros,Otros
689eaef277f1ba86edd608ce,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
689eaef277f1ba86edd608ce,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689eaef277f1ba86edd608ce,Power BI,Otros,Certificado
689eaef277f1ba86edd608ce,Logística y Almacenes,Otros,Estudiante
689ecb1577f1ba86edd60a40,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689f709d77f1ba86edd60b2b,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689f709d77f1ba86edd60b2b,Curso de Simulación,Otros,Certificado
689f709d77f1ba86edd60b2b,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
689f709d77f1ba86edd60b2b,Inglés,Ciencias Sociales y Humanidades,Estudiante
689fc65677f1ba86edd6118f,,,Certificado
689fc65677f1ba86edd6118f,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689fd36c77f1ba86edd61326,Ingeniería en Mecatrónica,Ingeniería y Tecnología,Bachiller
689fd3f677f1ba86edd61372,Licenciatura en Administración,Administración y Negocios,Bachiller
689fd3f677f1ba86edd61372,Carrera técnica en Contabilidad con Informática,Ingeniería y Tecnología,Diplomado
689fd3f677f1ba86edd61372,Presidenta Mesa Directiva Local,Otros,Otros
689fd41977f1ba86edd61385,Inglés C1,Ciencias Sociales y Humanidades,Certificado
689fd41977f1ba86edd61385,Negociación de Impacto,Otros,Certificado
689fd41977f1ba86edd61385,Licenciatura en Negocios Internacionales,Administración y Negocios,Bachiller
689fd41977f1ba86edd61385,Power BI,Otros,Certificado
689fdda377f1ba86edd614bc,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
689fdda377f1ba86edd614bc,Educación Secundaria,Ciencias Sociales y Humanidades,Estudiante
689fdda377f1ba86edd614bc,CONGRESO NACIONAL DE ESTUDIANTES DE INGENIERÍA INDUSTRIAL – CONEII,Ingeniería y Tecnología,Certificado
689fdda377f1ba86edd614bc,Excel Intermedio,Otros,
688b95110fec22c9dc3f9a07,CONGRESO NACIONAL DE ESTUDIANTES DE INGENIERÍA INDUSTRIAL – CONEII,Ingeniería y Tecnología,Certificado
689a39e977d76101f3e00cac,Microsoft Excel – Nivel Intermedio,Otros,Certificado
689a39e977d76101f3e00cac,Asistente de docencia en Física,Ciencias,Certificado
689a39e977d76101f3e00cac,Asistente de docencia en Química,Ciencias,Certificado
689a39e977d76101f3e00cac,Inglés – Nivel Intermedio,Ciencias Sociales y Humanidades,Certificado
689a39e977d76101f3e00cac,AutoCAD – Nivel Avanzado,Otros,Certificado
689a39e977d76101f3e00cac,Bachiller en Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
689a39e977d76101f3e00cac,Autodesk Inventor – Nivel Intermedio,Otros,Certificado
688b95110fec22c9dc3f9a07,Taller: Las 5s,Otros,Certificado
689e788277f1ba86edd60183,Maestría en Supply Chain Management,Administración y Negocios,Maestría
689e788277f1ba86edd60183,Ingeniería de Sistemas,Ingeniería y Tecnología,Bachiller
689e788277f1ba86edd60183,Inglés Nivel Avanzado,Ciencias Sociales y Humanidades,Certificado
689e788277f1ba86edd60183,LEAN SIX SIGMA – BLACK BELT – Análisis Estadístico y Optimización de Procesos,Otros,Certificado
689e788277f1ba86edd60183,Project Management Professional,Administración y Negocios,Certificado
689e788277f1ba86edd60183,Inglés Speaking,Ciencias Sociales y Humanidades,Certificado
689e788277f1ba86edd60183,Curso Internacional Project Management,Administración y Negocios,Certificado
689e788277f1ba86edd60183,Ley de Seguridad y Salud en el Trabajo,Salud,Certificado
689e788277f1ba86edd60183,Formación de Auditor Interno BASC,Otros,Certificado
689e788277f1ba86edd60183,Interpretación de la Norma y Estándares BASC,Otros,Certificado
689e788277f1ba86edd60183,Seguridad de la Información,Otros,Certificado
689e788277f1ba86edd60183,Curso Internacional Project Management,Administración y Negocios,Certificado
689e788277f1ba86edd60183,LEAN SIX SIGMA – GREEN BELT – Aplicado a la mejora continua,Otros,Certificado
689e788277f1ba86edd60183,Inglés Avanzado,Ciencias Sociales y Humanidades,Certificado
68a284c0cbc08dafe3c2721d,Maestría en Supply Chain Management,Administración y Negocios,Maestría
68a284c0cbc08dafe3c2721d,Ingeniería de Sistemas,Ingeniería y Tecnología,Bachiller
68a284c0cbc08dafe3c2721d,Project Management Professional,Administración y Negocios,Certificado
68a284c0cbc08dafe3c2721d,LEAN SIX SIGMA – BLACK BELT – Análisis Estadístico y Optimización de Procesos,Otros,
68a284c0cbc08dafe3c2721d,Inglés,Ciencias Sociales y Humanidades,Otros
68a284c0cbc08dafe3c2721d,LEAN SIX SIGMA – GREEN BELT – Aplicado a la mejora continua,Otros,Estudiante
679825f3ec31cdeab30acfc7,Administración,Administración y Negocios,Bachiller
689fbc5377f1ba86edd60fdf,Técnico Electrónico,Otros,Bachiller
689fbc5377f1ba86edd60fdf,ESTUDIO DE COMPUTACIÓN Y ENSAMBLAJE,Ingeniería y Tecnología,Certificado
689fbc5377f1ba86edd60fdf,ESTUDIO DE EQUIPOS DE COMPUTO,Otros,Certificado
689fbc5377f1ba86edd60fdf,ESTUDIO DE PREINSTALACIÓN MICROSOFT WINDOWS 2000 PROFESSIONAL,Otros,Certificado
689fbc5377f1ba86edd60fdf,ENTRENAMIENTO DE BIG IMPRESSIÓN,Otros,Certificado
68a33ba3cbc08dafe3c27572,Ciencias de la comunicación especialidad Relaciones Públicas,Ciencias Sociales y Humanidades,Bachiller
68a33ba3cbc08dafe3c27572,Especialista en Nails Art,Otros,Certificado
68a33d7dcbc08dafe3c275f4,Ingeniería Económica y de Negocios,Ingeniería y Tecnología,Estudiante
68a33d9ccbc08dafe3c2765f,Certificate,Otros,Certificado
68a33d85cbc08dafe3c27612,Psicología,Ciencias Sociales y Humanidades,Estudiante
68a33d85cbc08dafe3c27612,Power BI y Excel,Otros,Certificado
68a33d85cbc08dafe3c27612,Técnica en Marketing,Administración y Negocios,Diplomado
68a33d85cbc08dafe3c27612,Digital Content Manager,Otros,Certificado
68a33dd6cbc08dafe3c276c7,Máster en Alta Dirección Empresarial,Otros,Maestría
68a33dd6cbc08dafe3c276c7,Técnico en Computación e Informática,Ingeniería y Tecnología,Diplomado
68a33dd6cbc08dafe3c276c7,Ingeniería de Sistemas Empresariales,Ingeniería y Tecnología,Bachiller
68a33aa4cbc08dafe3c27553,Administración de negocios internacionales,Administración y Negocios,Bachiller
68a33aa4cbc08dafe3c27553,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
68a33d53cbc08dafe3c275dd,Ingenieria Empresarial y de Sistemas,Ingeniería y Tecnología,Certificado
68a4b5e6cbc08dafe3c27d50,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
68a4b5e6cbc08dafe3c27d50,CAJERO FINANCIERO Y COMERCIAL,Administración y Negocios,Certificado
68a4b5e6cbc08dafe3c27d50,CONTABILIDAD,Economía y Finanzas,Maestría
68a4b5e6cbc08dafe3c27d50,CONTABILIDAD,Economía y Finanzas,Otros
68a5046ecbc08dafe3c27f0d,Administración de Empresas,Administración y Negocios,Bachiller
68a5046ecbc08dafe3c27f0d,Técnica en Administración de Empresas,Administración y Negocios,Diplomado
68a5046ecbc08dafe3c27f0d,Gestión del Talento Humano,Administración y Negocios,Certificado
68a5046ecbc08dafe3c27f0d,"Scrum, Kanban y análisis de métricas",Otros,Certificado
68a5046ecbc08dafe3c27f0d,Storytelling en el Marketing Digital,Administración y Negocios,Certificado
68a51f83cbc08dafe3c27ffa,Psicología,Ciencias Sociales y Humanidades,Bachiller
68a51f83cbc08dafe3c27ffa,Certificación en Pruebas Psicométricas,Otros,Certificado
68a53dcdcbc08dafe3c280ce,Ingeniería de sistemas,Ingeniería y Tecnología,Bachiller
68a53dcdcbc08dafe3c280ce,Idioma Inglés,Ciencias Sociales y Humanidades,Certificado
68a6342ccbc08dafe3c281e9,Administración y Marketing,Administración y Negocios,Bachiller
68a6342ccbc08dafe3c281e9,Diseño Gráfico con Inteligencia Artificial,Arquitectura y Diseño,Certificado
68a6342ccbc08dafe3c281e9,Competencias Digitales - Herramientas de Ofimática,Otros,Certificado
68a6342ccbc08dafe3c281e9,English for Career Development,Otros,Certificado
68a6342ccbc08dafe3c281e9,Marketing - Conecta Empleo,Administración y Negocios,Certificado
68a6342ccbc08dafe3c281e9,Plan de Marketing y Estrategia Digital,Administración y Negocios,Certificado
68a6342ccbc08dafe3c281e9,Powerskills Sessions de Empleabilidad,Otros,Certificado
68a6342ccbc08dafe3c281e9,Programa Inglés Intermedio,Ciencias Sociales y Humanidades,Certificado
68a6342ccbc08dafe3c281e9,Diplomado en Transformación Digital y Gobierno Digital,Otros,Diplomado
68a6342ccbc08dafe3c281e9,Programa Inglés Básico - Intermedio,Ciencias Sociales y Humanidades,Certificado
68a6342ccbc08dafe3c281e9,Herramientas Informáticas Excel Básico - Intermedio,Ingeniería y Tecnología,Certificado
68a6342ccbc08dafe3c281e9,Programa Inglés Básico - Intermedio - Avanzado,Ciencias Sociales y Humanidades,Certificado
68a6342ccbc08dafe3c281e9,Programa Inglés Básico - Intermedio,Ciencias Sociales y Humanidades,Certificado
6863238cfa3637d9d0fdc3d9,Segunda Especialidad en Ingeniería de Sistemas,Ingeniería y Tecnología,Otros
6863238cfa3637d9d0fdc3d9,Licenciado en Ciencias Marítimas Navales,Otros,Bachiller
68a6a625199c74e140dd066f,Investigación de Accidentes - Metodología 4P,Otros,Certificado
68a6a625199c74e140dd066f,Ingeniería de Higiene y Seguridad Industrial,Ingeniería y Tecnología,Estudiante
68a6a625199c74e140dd066f,"Curso de Agentes Contaminantes Físicos, Químicos y Biológicos",Otros,Certificado
68a6a625199c74e140dd066f,Seguridad Basada en el Comportamiento,Otros,Certificado
68a6a625199c74e140dd066f,Herramientas de Gestión en el Trabajo,Administración y Negocios,Certificado
68a7c9bf199c74e140dd09a3,Uso de AutoCAD Nivel Básico y Lectura de Planos,Otros,Certificado
68a7c9bf199c74e140dd09a3,Ingeniería de Higiene y Seguridad Industrial,Ingeniería y Tecnología,Bachiller
68a7c9bf199c74e140dd09a3,Interpretación de la Norma ISO 45001,Otros,Certificado
68a7c9bf199c74e140dd09a3,Inglés Básico,Ciencias Sociales y Humanidades,Certificado
68a7c9bf199c74e140dd09a3,Formación de Brigadistas en Gestión del Riesgo de Desastres,Administración y Negocios,Certificado
68a8cdeb97cf1a4f7a755948,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
68a8cdeb97cf1a4f7a755948,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
68a8cdeb97cf1a4f7a755948,Certificado,Otros,Certificado
68a8cdeb97cf1a4f7a755948,Certificado,Otros,Certificado
68a9fc6b97cf1a4f7a755b59,Ingenieria Industrial,Ingeniería y Tecnología,Estudiante
68a9fe8b97cf1a4f7a755b81,Ingeniería Industrial,Ingeniería y Tecnología,Estudiante
68aa1f4597cf1a4f7a755cae,Administración y marketing,Administración y Negocios,Estudiante
68aa3d1197cf1a4f7a755d1e,Secretariado,Otros,Estudiante
68aa3d1197cf1a4f7a755d1e,Inicial,Otros,Estudiante
68aa3d1197cf1a4f7a755d1e,Primaria,Otros,Estudiante
